id	patient_subgroup_a_id	patient_subgroup_b_id	relative_risk
4606	131	148	3.43605360797513
4607	148	131	37.4716973903393
4608	131	149	8.80610821371515
4609	149	131	65.6794003860366
4610	131	152	1.04968633891197
4611	152	131	21.414094063909
4612	131	151	15.3149782264804
4613	151	131	112.494973401671
4614	131	153	5.91651331755114
4615	153	131	39.3582722082673
4616	131	207	2.51299826392171
4617	207	131	1.06456344683088
4618	131	250	3.12610510238218
4619	131	302	1.50520842547782
4620	302	131	7.6503811075327
4621	131	351	3.42557229107051
4622	351	131	1.61404031132944
4623	131	366	1.16595273770381
4624	399	131	10.0577573230438
4625	131	541	1.72406261416929
4626	131	559	2.1227766679256
4627	559	131	2.93185419338205
4628	131	566	2.1227766679256
4629	131	758	1.72406261416929
4630	131	803	1.16595273770381
4631	803	131	2.24539357164018
4632	131	828	8.79289566525608
4633	828	131	2.18618840609968
4634	131	829	4.56166681700352
4635	829	131	1.03799945998371
4636	131	833	1.04968633891197
4637	131	837	10.6140896909593
4638	837	131	2.51912967879394
4639	131	838	7.18272674358531
4640	838	131	1.64325704071539
4641	131	832	5.40205363289176
4642	832	131	1.37712074777704
4643	131	839	3.43605360797513
4644	131	840	3.42557229107051
4645	131	844	4.20871258686236
4646	844	131	1.12998399244647
4647	131	845	3.43605360797513
4648	131	849	1.04968633891197
4649	131	855	1.72406261416929
4650	131	856	2.61663768087669
4651	131	864	9.34064274237344
4652	864	131	2.2287590151591
4653	131	865	4.56166681700352
4654	865	131	1.04240008118184
4655	131	869	3.60340426156778
4656	131	870	6.80828370362527
4657	870	131	1.59834274370248
4658	131	877	3.60340426156778
4659	131	888	8.80610821371515
4660	888	131	1.9916742152316
4661	131	894	1.72406261416929
4662	131	908	3.42557229107051
4663	131	909	2.40355105019762
4664	131	910	12.3937076091821
4665	910	131	2.99182151776012
4666	131	912	2.40355105019762
4667	131	914	12.3937076091821
4668	914	131	3.04723263219476
4669	131	915	5.81132789004404
4670	915	131	1.42510139903305
4671	131	916	15.3149782264804
4672	916	131	3.7879372333216
4673	131	917	3.42557229107051
4674	131	919	10.3956369177463
4675	919	131	2.69336417620029
4676	131	918	7.18272674358531
4677	918	131	1.78011262253756
4678	131	921	1.50520842547782
4679	131	923	12.3937076091821
4680	923	131	3.18469371670997
4681	131	924	15.3149782264804
4682	924	131	3.91890598847036
4683	131	925	12.3937076091821
4684	925	131	4.60584967477964
4685	131	946	2.04859648321481
4686	131	1017	1.72406261416929
4687	131	1018	1.72406261416929
4688	131	1027	1.72406261416929
4689	131	1043	13.6943387096262
4690	1043	131	4.01014616988697
4691	131	1044	3.52982499466581
4692	1044	131	1.59322283298549
4693	131	1045	11.4652150342399
4694	1045	131	5.26561501213431
4695	131	1047	4.51811670197161
4696	1047	131	1.78913419216214
4697	131	1157	1.72406261416929
4698	1157	131	7.04350330837244
4699	1159	131	1.96326840784267
4700	1160	131	1.45078612271602
4701	131	1202	12.3937076091821
4702	1202	131	11.2999804494597
4703	131	1203	1.72406261416929
4704	1203	131	1.70548540227915
4705	131	1205	10.3956369177463
4706	1205	131	10.5829791769592
4707	131	1206	2.40355105019762
4708	1206	131	4.03727365210664
4709	131	1259	1.25567407660435
4710	1286	131	6.24098259335944
4711	132	133	57.1079124023291
4712	133	132	24.8099495839919
4713	132	134	56.0367762986426
4714	134	132	119.551819747824
4715	132	135	56.0367762986426
4716	135	132	26.796295141276
4717	132	136	11.848209890131
4718	136	132	27.7462440753021
4719	132	130	56.0367762986426
4720	130	132	100.606052064186
4721	132	138	9.71506003527456
4722	138	132	17.8933069939152
4723	132	139	14.2209736305247
4724	139	132	24.4055165488361
4725	132	142	11.848209890131
4726	142	132	10.1189898942618
4727	132	143	31.9353048703667
4728	143	132	67.6228717123644
4729	132	144	36.738004630106
4730	144	132	85.6459249199975
4731	132	145	36.738004630106
4732	145	132	62.65122741652
4733	132	141	29.7929935248202
4734	141	132	44.6897815241967
4735	132	146	6.79536705787466
4736	146	132	13.9002742180552
4737	132	148	56.5670947096074
4738	148	132	150.845101979221
4739	132	149	56.5670947096074
4740	149	132	105.143764471553
4741	132	152	1.75686538713051
4742	152	132	9.03278801680798
4743	132	151	23.2303735295065
4744	151	132	44.8644200693756
4745	132	309	1.26065674092643
4746	132	344	1.26065674092643
4747	132	347	2.88835015407902
4748	132	348	2.88835015407902
4749	132	351	1.26065674092643
4750	132	368	24.6093689595377
4751	368	132	3.75352298210374
4752	132	372	6.45313902517174
4753	372	132	1.11432522802751
4754	132	382	2.88835015407902
4755	382	132	1.1855857228432
4756	132	779	5.95023892072867
4757	779	132	3.08063261021115
4758	132	815	1.75686538713051
4759	132	1043	3.51595923920943
4760	132	1058	11.848209890131
4761	1058	132	1.45697121295704
4762	132	1068	2.88835015407902
4763	132	1071	15.3956167835164
4764	1071	132	2.89707605864425
4765	132	1089	2.88835015407902
4766	132	1182	2.88835015407902
4767	1182	132	1.04740876241488
4768	132	1188	11.848209890131
4769	1188	132	2.44545509896615
4770	132	1203	2.88835015407902
4771	132	1262	1.75686538713051
4772	1262	132	1.27308793877393
4773	133	134	24.8099495839919
4774	134	133	124.764826228099
4775	133	135	24.8099495839919
4776	135	133	27.0287817443875
4777	136	133	2.95038680525964
4778	133	130	17.6331256477186
4779	130	133	79.2484067161328
4780	133	137	14.8809614789618
4781	137	133	101.067934208968
4782	133	138	9.60552474540145
4783	138	133	43.3698632674303
4784	133	139	5.5982550271702
4785	139	133	23.3782536035885
4786	133	140	9.58375271955339
4787	140	133	78.4584498052737
4788	133	142	17.6331256477186
4789	142	133	36.3007759758618
4790	133	143	8.05401983822639
4791	143	133	41.825821825771
4792	133	144	20.2450523749907
4793	144	133	115.078294604327
4794	133	145	16.989465868309
4795	145	133	70.7998574332738
4796	133	141	25.1046551064283
4797	141	133	90.5973691560181
4798	133	148	16.989465868309
4799	148	133	115.061215151269
4800	133	149	24.907374785952
4801	149	133	109.049431006241
4802	133	151	19.117169389226
4803	151	133	90.6533402529623
4804	133	207	1.83240462810905
4805	133	250	3.7675087174763
4806	133	351	5.2314747309376
4807	351	133	1.5073581191055
4808	133	559	1.23204986547559
4809	559	133	1.04139384644417
4810	133	566	2.45940477482784
4811	133	646	1.23204986547559
4812	646	133	2.44325092477109
4813	676	133	3.7423833710435
4814	133	774	2.11701936455751
4815	774	133	1.01221437609865
4816	133	776	2.80609890319476
4817	776	133	3.4918812839021
4818	133	790	1.38486784226784
4819	790	133	2.00289623033731
4820	133	791	5.61342156332492
4821	791	133	6.46918895792566
4822	133	803	2.18306684567997
4823	803	133	2.57288471181321
4824	133	837	2.11701936455751
4825	133	839	2.45940477482784
4826	133	845	2.45940477482784
4827	133	849	1.23204986547559
4828	133	843	2.50627765679193
4829	133	864	4.01783271785162
4830	133	865	2.80609890319476
4831	133	870	3.28313039287161
4832	133	879	1.97219263518431
4833	133	888	1.23204986547559
4834	133	894	1.97219263518431
4835	133	907	2.80609890319476
4836	133	909	2.80609890319476
4837	133	910	2.80609890319476
4838	133	912	2.80609890319476
4839	133	914	5.2314747309376
4840	133	915	2.80609890319476
4841	133	916	3.96505763025055
4842	133	917	2.80609890319476
4843	133	919	2.80609890319476
4844	133	918	2.80609890319476
4845	133	921	1.77205303312428
4846	133	923	2.80609890319476
4847	133	924	2.80609890319476
4848	133	925	6.5959003429951
4849	925	133	1.49641155650602
4850	133	946	5.44146921933102
4851	946	133	1.22197061041447
4852	133	1043	8.20615178907208
4853	1043	133	1.51746762411693
4854	133	1044	11.5305455547456
4855	1044	133	2.97135490696666
4856	133	1045	7.68130395486783
4857	1045	133	2.210787559585
4858	133	1047	6.26037130550147
4859	1047	133	1.50752161384445
4860	1150	133	1.60063775177612
4861	1157	133	1.3066061495163
4862	1160	133	1.04100281537879
4863	133	1188	6.55672633715922
4864	1188	133	3.26169606482695
4865	133	1202	11.253968546927
4866	1202	133	6.26762018677762
4867	133	1205	8.05401983822639
4868	1205	133	5.01389078153846
4869	133	1206	1.77205303312428
4870	1206	133	1.82149417853037
4871	133	1262	1.23204986547559
4872	1262	133	2.15233087327927
4873	1286	133	1.26509779280859
4874	134	135	119.551819747824
4875	135	134	26.796295141276
4876	134	136	6.4527737352532
4877	136	134	6.75594198926775
4878	134	130	119.551819747824
4879	130	134	100.606052064186
4880	134	138	10.6693080859048
4881	138	134	8.76870422016151
4882	134	139	3.92637587099212
4883	139	134	3.01368120135405
4884	134	140	26.4986599381297
4885	140	134	39.3148953957686
4886	134	142	26.4986599381297
4887	142	134	10.1189898942618
4888	134	143	52.4362362608587
4889	143	134	49.1939268609976
4890	134	144	82.14324573169
4891	144	134	85.6459249199975
4892	134	145	31.9187842611129
4893	145	134	24.2655709387776
4894	134	141	104.558229666901
4895	141	134	69.6698656796618
4896	134	148	82.14324573169
4897	148	134	100.577154461108
4898	134	149	122.100780339052
4899	149	134	105.143764471553
4900	134	151	21.8391296775995
4901	151	134	18.7655351174729
4902	134	571	1.16570484006438
4903	134	774	5.61567302296604
4904	134	803	2.19642993152396
4905	134	838	2.81786492071479
4906	134	870	6.66973751028147
4907	135	130	26.796295141276
4908	130	135	100.606052064186
4909	135	138	19.6202548663435
4910	138	135	78.3017333968857
4911	139	135	3.01368120135405
4912	135	142	26.796295141276
4913	142	135	48.2413319091443
4914	135	143	4.47521988137564
4915	143	135	20.5704472952836
4916	144	135	4.09607124041429
4917	135	145	11.0500192327886
4918	145	135	40.907132921568
4919	135	141	10.5936421175009
4920	141	135	34.639082093117
4921	135	148	26.9120111267756
4922	148	135	150.845101979221
4923	135	149	11.0500192327886
4924	149	135	45.0406157390014
4925	135	151	7.30687352933904
4926	151	135	30.6686513621937
4927	135	250	8.38236109351164
4928	250	135	1.22922618727083
4929	135	348	1.33408202241017
4930	135	351	2.19537995207659
4931	135	363	1.27995525169721
4932	135	592	1.33408202241017
4933	135	828	2.29454239771698
4934	135	829	4.47521988137564
4935	135	833	3.13497872229472
4936	135	834	1.371398407805
4937	135	837	12.7954393261182
4938	837	135	1.6655540415337
4939	135	838	14.6923975571859
4940	838	135	1.84841726906671
4941	135	832	9.00628649024413
4942	832	135	1.25855558653292
4943	135	839	6.55531971893818
4944	839	135	1.00010356591272
4945	135	840	4.47521988137564
4946	135	841	3.13497872229472
4947	135	844	8.69260692012671
4948	844	135	1.27937943070006
4949	135	843	1.371398407805
4950	135	855	5.4699283473994
4951	135	856	5.47346702427306
4952	135	864	5.4699283473994
4953	135	861	1.371398407805
4954	135	867	1.33408202241017
4955	135	869	1.33408202241017
4956	135	870	10.6084058471872
4957	870	135	1.36701824963664
4958	135	877	5.4699283473994
4959	135	879	1.33408202241017
4960	135	888	6.55531971893818
4961	135	894	1.33408202241017
4962	135	907	7.30687352933904
4963	907	135	1.09029302529582
4964	135	908	10.6833680334553
4965	908	135	1.57208150314986
4966	135	909	4.47521988137564
4967	135	910	7.30687352933904
4968	135	911	4.47521988137564
4969	135	912	4.47521988137564
4970	135	914	4.47521988137564
4971	135	915	7.30687352933904
4972	135	916	19.6202548663435
4973	916	135	2.60094861158285
4974	135	917	4.47521988137564
4975	135	918	7.30687352933904
4976	135	923	7.30687352933904
4977	923	135	1.03036491314832
4978	135	924	14.6923975571859
4979	924	135	2.00996036201495
4980	135	1043	3.02697946726397
4981	135	1044	1.35073987359481
4982	135	1047	1.89857506812386
4983	135	1050	1.9737981982398
4984	135	1160	1.33408202241017
4985	1160	135	2.38526616255502
4986	1198	135	2.22220671901513
4987	135	1202	2.19537995207659
4988	1202	135	1.10068964166187
4989	135	1259	1.73140705518981
4990	136	137	130.512852487796
4991	137	136	154.078190920964
4992	136	138	130.512852487796
4993	138	136	105.448793985954
4994	136	139	127.592656840893
4995	139	136	96.454642527911
4996	136	140	27.7462440753021
4997	140	136	39.3148953957686
4998	136	142	124.804544896716
4999	142	136	48.2413319091443
5000	136	143	99.96947226924
5001	143	136	89.9830174712267
5002	136	144	56.3838965024613
5003	144	136	56.0057869259079
5004	136	145	127.592656840893
5005	145	136	95.9270691492605
5006	136	141	40.6683275929697
5007	141	136	25.7372817059894
5008	136	146	127.592656840893
5009	146	136	114.080274465274
5010	136	149	86.0147456259717
5011	149	136	68.952256053743
5012	136	151	22.8773347919129
5013	151	136	18.7655351174729
5014	136	153	14.0294168331593
5015	153	136	9.92629104562167
5016	136	551	2.95038680525964
5017	551	136	1.2359217266762
5018	130	138	8.86782357863325
5019	138	130	8.76870422016151
5020	130	142	5.36865042009498
5021	142	130	2.46711667353985
5022	130	143	8.86782357863325
5023	143	130	10.0774478809321
5024	130	144	3.26635086273182
5025	144	130	4.09607124041429
5026	130	145	3.26635086273182
5027	145	130	2.99646769215311
5028	130	141	32.1506098751904
5029	141	130	25.7372817059894
5030	130	146	12.654531215557
5031	146	130	13.9002742180552
5032	130	148	102.386128551606
5033	148	130	150.845101979221
5034	130	149	44.7154973949338
5035	149	130	45.0406157390014
5036	130	152	12.654531215557
5037	152	130	35.0992626540077
5038	130	360	1.49657907402654
5039	130	372	6.84742051479532
5040	130	607	5.36865042009498
5041	607	130	1.62875397089981
5042	130	624	2.34406600907854
5043	130	776	2.34406600907854
5044	130	828	4.66656692803263
5045	130	833	3.26635086273182
5046	130	834	1.49657907402654
5047	130	837	1.26717099474659
5048	130	838	2.34406600907854
5049	130	832	8.01353114277689
5050	130	840	2.34406600907854
5051	130	888	3.26635086273182
5052	130	894	5.36865042009498
5053	130	907	8.86782357863325
5054	130	909	18.1355734895331
5055	130	910	8.86782357863325
5056	130	919	2.34406600907854
5057	130	918	2.34406600907854
5058	130	923	2.34406600907854
5059	130	1205	2.34406600907854
5060	130	1206	2.34406600907854
5061	137	138	44.2482523369594
5062	138	137	29.6657628580319
5063	137	139	158.259519409658
5064	139	137	99.716889278659
5065	137	140	26.5228663106538
5066	140	137	32.548050282453
5067	137	142	154.078190920964
5068	142	137	49.026594537233
5069	137	143	64.8549448123721
5070	143	137	49.9940698698061
5071	137	144	63.520181172478
5072	144	137	54.5088707323405
5073	137	145	134.163536343619
5074	145	137	83.7334717302332
5075	137	141	75.6615247011053
5076	141	137	40.7195656017808
5077	137	149	37.2372020619645
5078	149	137	25.614041419286
5079	137	151	162.680853516281
5080	151	137	114.675244895248
5081	137	153	46.5328062386454
5082	153	137	27.8352507383619
5083	137	166	1.05136791955565
5084	137	1150	7.67936345581301
5085	1150	137	4.89952793618526
5086	137	1286	1.05136791955565
5087	1286	137	1.26509779280859
5088	138	139	107.356274758743
5089	139	138	99.716889278659
5090	138	142	105.448793985954
5091	142	138	49.026594537233
5092	138	143	23.4783598485538
5093	143	138	27.0316368602632
5094	138	144	5.47951849467287
5095	144	138	6.94575870736814
5096	138	145	107.356274758743
5097	145	138	99.152230195078
5098	138	141	44.2811565972694
5099	141	138	35.8573790195248
5100	138	146	107.356274758743
5101	146	138	118.712573068769
5102	138	148	42.6371622464399
5103	148	138	64.2908276255353
5104	138	149	90.2461643181195
5105	149	138	92.2795873601461
5106	138	152	10.96023297356
5107	152	138	31.0227779543782
5108	138	151	43.3698632674303
5109	151	138	45.5240663460719
5110	138	153	18.505181503882
5111	153	138	16.671606066153
5112	138	259	1.14692418763312
5113	138	577	1.08886111547415
5114	138	837	2.18826546112668
5115	138	838	1.08886111547415
5116	138	832	3.72923647865492
5117	138	870	5.06723610437069
5118	138	916	7.8992594599829
5119	138	923	1.08886111547415
5120	138	924	7.8992594599829
5121	138	1155	1.60541238380363
5122	138	1165	1.08886111547415
5123	138	1203	2.32282617029202
5124	139	140	96.454642527911
5125	140	139	178.213274715453
5126	139	142	63.0110851689864
5127	142	139	31.380525034401
5128	139	143	84.2207321549939
5129	143	139	103.825986856497
5130	139	144	98.0578501910424
5131	144	139	132.315754554601
5132	139	145	98.0578501910424
5133	145	139	97.5122122406889
5134	139	141	60.2127096171721
5135	141	139	52.1678267606696
5136	139	146	98.0578501910424
5137	146	139	116.348982911833
5138	139	149	59.9579650656853
5139	149	139	65.6794003860366
5140	139	152	14.3998955661215
5141	152	139	43.6660884727806
5142	139	151	99.716889278659
5143	151	139	112.494973401671
5144	139	153	24.0950511820466
5145	153	139	23.2257568950504
5146	139	310	1.08590952913693
5147	139	395	3.01368120135405
5148	395	139	1.50704824761092
5149	139	551	1.38078366036098
5150	139	587	1.89468674200056
5151	587	139	1.5123466782401
5152	139	718	1.89468674200056
5153	718	139	1.69068770255884
5154	139	794	1.89468674200056
5155	139	925	1.38078366036098
5156	139	1160	3.01368120135405
5157	1160	139	1.45078612271602
5158	139	1172	11.6595821492155
5159	1172	139	3.05690561533545
5160	140	143	107.852627922712
5161	143	140	67.6228717123644
5162	140	144	178.213274715453
5163	144	140	129.37080833357
5164	140	145	178.213274715453
5165	145	140	95.9270691492605
5166	140	141	127.940957646759
5167	141	140	56.1478287774707
5168	140	149	178.213274715453
5169	149	140	105.143764471553
5170	140	151	107.852627922712
5171	151	140	61.6747098066449
5172	142	143	13.5493265338323
5173	143	142	33.6245820549538
5174	142	144	5.80248676706528
5175	144	142	15.8595901967611
5176	142	145	31.380525034401
5177	145	142	62.65122741652
5178	142	141	19.6836656091468
5179	141	142	34.639082093117
5180	142	148	1.50058233265251
5181	148	142	4.80955502303639
5182	142	149	12.140403466352
5183	149	142	26.7167547225202
5184	142	152	1.50058233265251
5185	152	142	9.03278801680798
5186	142	151	49.026594537233
5187	151	142	110.398125291345
5188	142	153	19.7423622514917
5189	153	142	38.4703966606226
5190	142	190	1.50058233265251
5191	142	250	11.0075315144405
5192	142	351	1.07673775834318
5193	142	838	13.5493265338323
5194	142	840	1.07673775834318
5195	142	844	2.13759518381147
5196	142	864	10.1189898942618
5197	142	865	1.07673775834318
5198	142	861	2.53919864771518
5199	142	870	8.12469677395527
